Date	Open	High	Low	Close	Volume	Market Cap
Apr 12, 2015	$236.54	$237.73	$233.49	$236.15	$12,387,900	$3,317,129,018
Apr 11, 2015	$236.02	$239.54	$234.18	$236.55	$16,365,200	$3,321,976,615
Apr 10, 2015	$243.69	$243.69	$232.77	$236.07	$28,882,000	$3,314,409,567
Apr 09, 2015	$244.75	$246.12	$239.40	$243.68	$21,643,500	$3,420,248,520
Apr 08, 2015	$253.06	$253.85	$244.21	$245.02	$30,086,400	$3,438,326,345
Apr 07, 2015	$255.27	$255.80	$252.21	$253.18	$18,467,400	$3,552,014,128
Apr 06, 2015	$260.72	$261.80	$254.57	$255.49	$20,034,200	$3,583,466,919
Apr 05, 2015	$253.76	$260.67	$251.94	$260.60	$19,649,200	$3,654,268,030
Apr 04, 2015	$254.29	$255.26	$251.10	$253.70	$12,493,500	$3,556,559,216
Apr 03, 2015	$253.07	$256.04	$251.88	$254.32	$23,146,600	$3,564,354,620
Apr 02, 2015	$247.09	$254.46	$245.42	$253.01	$26,272,600	$3,544,973,232
Apr 01, 2015	$244.22	$247.54	$241.16	$247.27	$22,877,200	$3,463,619,267
Mar 31, 2015	$247.45	$248.73	$242.74	$244.22	$22,672,000	$3,420,112,896
Mar 30, 2015	$242.88	$249.24	$239.21	$247.53	$23,009,600	$3,465,419,693
Mar 29, 2015	$252.74	$253.14	$240.85	$242.71	$21,699,400	$3,397,187,115
Mar 28, 2015	$246.98	$254.21	$246.98	$252.80	$16,040,900	$3,537,377,134
Mar 27, 2015	$248.57	$256.81	$245.21	$247.03	$17,274,900	$3,455,731,911
Mar 26, 2015	$246.28	$254.35	$244.90	$248.53	$25,730,000	$3,475,701,380
Mar 25, 2015	$247.47	$249.19	$236.51	$246.20	$35,866,900	$3,442,129,496
Mar 24, 2015	$266.58	$267.00	$244.15	$245.60	$40,073,700	$3,432,718,154
Mar 23, 2015	$267.89	$277.30	$261.74	$266.74	$22,811,900	$3,727,111,341
Mar 22, 2015	$259.92	$269.75	$259.59	$267.96	$18,438,100	$3,743,193,531
Mar 21, 2015	$261.64	$262.20	$255.65	$260.02	$17,130,100	$3,631,424,642
Mar 20, 2015	$260.96	$264.85	$259.16	$261.75	$18,456,700	$3,654,506,819
Mar 19, 2015	$255.88	$264.24	$248.64	$260.93	$52,732,000	$3,642,156,965
Mar 18, 2015	$285.07	$285.34	$249.87	$256.30	$57,008,000	$3,576,671,767
Mar 17, 2015	$290.60	$292.36	$284.37	$285.51	$21,497,200	$3,983,144,494
Mar 16, 2015	$285.68	$294.11	$285.68	$290.59	$21,516,100	$4,053,198,429
Mar 15, 2015	$281.42	$286.53	$281.00	$286.39	$11,970,100	$3,993,628,668
Mar 14, 2015	$284.44	$286.34	$280.98	$281.89	$22,612,300	$3,929,758,785
Mar 13, 2015	$294.12	$294.50	$285.34	$285.34	$31,421,500	$3,976,948,638
Mar 12, 2015	$296.13	$297.09	$292.41	$294.35	$32,585,200	$4,101,535,995
Mar 11, 2015	$291.52	$297.39	$290.51	$296.38	$33,963,900	$4,128,796,573
Mar 10, 2015	$289.86	$300.04	$289.74	$291.76	$67,770,800	$4,063,305,050
Mar 09, 2015	$274.81	$292.70	$273.89	$289.61	$59,178,200	$4,032,241,702
Mar 08, 2015	$276.43	$277.86	$272.57	$274.35	$22,067,900	$3,818,877,362
Mar 07, 2015	$272.29	$277.85	$270.13	$276.26	$17,825,900	$3,844,351,385
Mar 06, 2015	$275.60	$277.61	$270.02	$272.72	$28,918,900	$3,794,156,466
Mar 05, 2015	$272.74	$281.67	$264.77	$276.18	$41,302,400	$3,841,201,000
Mar 04, 2015	$281.99	$284.23	$268.13	$273.09	$41,383,000	$3,797,385,224
Mar 03, 2015	$275.05	$285.80	$268.16	$281.70	$50,461,300	$3,916,108,523
Mar 02, 2015	$260.36	$276.30	$258.31	$275.67	$40,465,700	$3,831,178,959
Mar 01, 2015	$254.28	$261.66	$245.93	$260.20	$25,213,700	$3,615,181,538
Feb 28, 2015	$253.52	$254.69	$249.48	$254.26	$13,949,300	$3,531,776,636
Feb 27, 2015	$236.44	$256.65	$236.44	$253.83	$44,013,900	$3,524,820,596
Feb 26, 2015	$237.34	$237.71	$234.26	$236.43	$13,619,400	$3,282,272,605
Feb 25, 2015	$238.89	$239.34	$235.53	$237.47	$11,496,200	$3,295,875,814
Feb 24, 2015	$239.00	$239.90	$236.40	$238.74	$14,200,400	$3,312,489,904
Feb 23, 2015	$235.99	$240.11	$232.42	$238.89	$16,400,000	$3,313,897,879
Feb 22, 2015	$244.54	$246.39	$233.85	$235.98	$19,527,000	$3,272,629,326
Feb 21, 2015	$243.75	$255.32	$243.18	$244.53	$12,284,200	$3,390,372,210
Feb 20, 2015	$240.25	$247.10	$239.30	$243.78	$23,876,700	$3,379,032,908
Feb 19, 2015	$236.41	$242.67	$235.59	$240.28	$18,270,500	$3,329,631,566
Feb 18, 2015	$243.78	$244.25	$232.34	$236.33	$25,200,800	$3,273,812,262
Feb 17, 2015	$233.42	$245.77	$232.31	$243.61	$27,363,100	$3,373,706,168
Feb 16, 2015	$234.82	$239.52	$229.02	$233.84	$28,153,700	$3,237,573,873
Feb 15, 2015	$257.51	$265.61	$227.68	$234.82	$56,552,400	$3,250,242,178
Feb 14, 2015	$235.53	$259.81	$235.53	$257.32	$49,732,500	$3,560,717,936
Feb 13, 2015	$221.97	$240.26	$221.26	$235.43	$42,744,400	$3,256,814,719
Feb 12, 2015	$219.21	$222.20	$217.61	$221.76	$15,206,200	$3,066,996,120
Feb 11, 2015	$219.73	$223.41	$218.07	$219.18	$17,201,900	$3,030,676,475
Feb 10, 2015	$220.28	$221.81	$215.33	$219.84	$21,115,100	$3,038,850,985
Feb 09, 2015	$223.39	$223.98	$217.02	$220.11	$27,791,300	$3,041,799,140
Feb 08, 2015	$227.69	$229.44	$221.08	$223.41	$17,145,200	$3,086,537,315
Feb 07, 2015	$222.63	$230.30	$222.61	$227.75	$21,604,200	$3,145,761,023
Feb 06, 2015	$216.92	$230.51	$216.23	$222.27	$24,435,300	$3,069,076,711
Feb 05, 2015	$227.66	$239.40	$214.73	$217.11	$22,516,400	$2,996,945,966
Feb 04, 2015	$227.51	$230.06	$221.11	$226.85	$26,594,300	$3,130,520,358
Feb 03, 2015	$237.45	$245.96	$224.48	$227.27	$40,783,700	$3,135,343,874
Feb 02, 2015	$226.49	$242.18	$222.66	$238.23	$30,612,100	$3,285,797,305
Feb 01, 2015	$216.87	$231.57	$212.01	$226.97	$29,128,500	$3,129,637,468
Jan 31, 2015	$226.44	$233.50	$216.31	$217.46	$23,348,200	$2,997,692,311
Jan 30, 2015	$232.77	$242.85	$225.84	$226.43	$26,605,200	$3,120,272,355
Jan 29, 2015	$233.35	$238.71	$220.71	$233.51	$32,213,400	$3,217,149,466
Jan 28, 2015	$263.35	$266.54	$227.05	$233.91	$44,352,200	$3,221,728,839
Jan 27, 2015	$273.17	$275.48	$250.65	$263.48	$44,399,000	$3,627,760,928
Jan 26, 2015	$254.08	$309.38	$254.08	$273.47	$106,794,000	$3,764,417,376
Jan 25, 2015	$247.35	$255.07	$243.89	$253.72	$33,582,700	$3,491,686,145
Jan 24, 2015	$232.70	$248.21	$230.02	$247.85	$24,782,500	$3,410,114,481
Jan 23, 2015	$233.52	$234.85	$225.20	$232.88	$24,621,700	$3,203,436,948
Jan 22, 2015	$227.32	$237.02	$226.43	$233.41	$33,544,600	$3,209,962,696
Jan 21, 2015	$211.38	$227.79	$211.21	$226.90	$29,924,600	$3,119,680,595
Jan 20, 2015	$212.91	$215.24	$205.15	$211.32	$24,051,100	$2,904,651,464
Jan 19, 2015	$211.47	$216.73	$207.32	$214.86	$18,658,300	$2,952,759,522
Jan 18, 2015	$200.05	$218.70	$194.51	$210.34	$30,085,100	$2,889,858,038
Jan 17, 2015	$207.83	$211.73	$194.88	$199.26	$23,469,700	$2,736,875,952
Jan 16, 2015	$209.07	$221.59	$199.77	$208.10	$38,421,000	$2,857,541,182
Jan 15, 2015	$176.90	$229.07	$176.90	$209.84	$81,773,504	$2,880,801,385
Jan 14, 2015	$223.89	$223.89	$171.51	$178.10	$97,638,704	$2,444,379,076
Jan 13, 2015	$267.39	$268.28	$219.91	$225.86	$72,843,904	$3,099,004,902
Jan 12, 2015	$266.15	$272.20	$265.20	$267.80	$18,880,300	$3,673,551,884
Jan 11, 2015	$274.61	$279.64	$265.04	$265.66	$18,200,800	$3,643,307,731
Jan 10, 2015	$287.30	$288.13	$273.97	$274.80	$15,264,300	$3,767,535,599
Jan 09, 2015	$282.38	$291.11	$280.53	$290.41	$18,718,600	$3,980,426,431
Jan 08, 2015	$294.14	$294.14	$282.17	$283.35	$19,982,500	$3,882,766,766
Jan 07, 2015	$286.08	$298.75	$283.08	$294.34	$24,866,800	$4,032,255,015
Jan 06, 2015	$274.61	$287.55	$272.70	$286.19	$23,245,700	$3,919,623,080
Jan 05, 2015	$265.08	$278.34	$265.08	$274.47	$43,962,800	$3,758,098,008
Jan 04, 2015	$281.15	$287.23	$257.61	$264.20	$55,629,100	$3,616,320,975
Jan 03, 2015	$314.85	$315.15	$281.08	$281.08	$33,054,400	$3,846,269,872
Jan 02, 2015	$314.08	$315.84	$313.57	$315.03	$7,860,650	$4,309,551,126
Jan 01, 2015	$320.43	$320.43	$314.00	$314.25	$8,036,550	$4,297,535,768
Dec 31, 2014	$310.91	$320.19	$310.21	$320.19	$13,942,900	$4,377,510,595
Dec 30, 2014	$312.72	$314.81	$309.37	$310.74	$12,528,300	$4,247,060,095
Dec 29, 2014	$317.70	$320.27	$312.31	$312.67	$12,302,500	$4,272,268,163
Dec 28, 2014	$316.16	$320.03	$311.08	$317.24	$11,676,600	$4,333,389,568
Dec 27, 2014	$327.58	$328.91	$312.63	$315.86	$15,185,200	$4,313,267,197
Dec 26, 2014	$319.15	$331.42	$316.63	$327.92	$16,410,500	$4,476,703,675
Dec 25, 2014	$322.29	$322.67	$316.96	$319.01	$9,883,640	$4,353,789,283
Dec 24, 2014	$334.39	$334.74	$321.36	$322.53	$15,092,300	$4,400,637,769
Dec 23, 2014	$332.02	$336.29	$329.60	$334.57	$16,574,200	$4,563,595,537
Dec 22, 2014	$321.07	$334.12	$320.42	$331.89	$22,315,100	$4,525,705,359
Dec 21, 2014	$329.54	$329.63	$318.90	$320.84	$15,207,600	$4,373,820,008
Dec 20, 2014	$317.62	$330.33	$316.04	$329.96	$20,856,700	$4,496,945,577
Dec 19, 2014	$311.18	$318.53	$306.77	$317.84	$23,823,100	$4,330,801,581
Dec 18, 2014	$319.79	$323.71	$304.23	$311.40	$39,173,000	$4,241,890,806
Dec 17, 2014	$326.86	$333.95	$315.15	$319.78	$37,567,900	$4,355,021,350
Dec 16, 2014	$345.67	$345.86	$327.06	$327.06	$30,864,900	$4,453,202,603
Dec 15, 2014	$351.36	$351.82	$344.93	$345.35	$17,264,200	$4,700,905,209
Dec 14, 2014	$346.73	$353.32	$345.42	$351.63	$12,415,200	$4,785,245,608
Dec 13, 2014	$352.38	$352.38	$346.59	$347.38	$11,675,900	$4,726,102,586
Dec 12, 2014	$350.83	$352.98	$349.29	$352.54	$16,989,800	$4,795,055,945
Dec 11, 2014	$344.34	$361.36	$338.76	$350.51	$32,431,300	$4,766,084,199
Dec 10, 2014	$352.20	$352.38	$346.36	$346.36	$16,427,700	$4,708,572,401
Dec 09, 2014	$361.89	$363.07	$344.95	$352.22	$32,915,500	$4,786,893,958
Dec 08, 2014	$374.96	$376.03	$361.89	$361.91	$18,898,700	$4,917,302,822
Dec 07, 2014	$374.84	$376.29	$373.27	$375.10	$6,491,650	$5,094,943,517
Dec 06, 2014	$376.76	$378.45	$370.95	$374.79	$7,009,320	$5,089,542,822
Dec 05, 2014	$369.44	$379.19	$365.76	$376.85	$15,181,800	$5,116,358,331
Dec 04, 2014	$375.72	$378.65	$367.76	$369.60	$14,529,600	$5,016,487,250
Dec 03, 2014	$381.72	$383.03	$374.35	$375.01	$13,340,100	$5,088,491,940
Dec 02, 2014	$379.25	$384.04	$377.86	$381.32	$12,364,100	$5,172,928,823
Dec 01, 2014	$378.25	$383.66	$376.67	$379.24	$11,763,000	$5,143,434,464
Nov 30, 2014	$375.51	$382.53	$373.31	$378.05	$9,194,440	$5,125,958,175
Nov 29, 2014	$376.15	$387.60	$372.14	$375.49	$15,375,600	$5,089,799,280
Nov 28, 2014	$369.37	$382.84	$358.45	$376.45	$22,946,500	$5,101,280,353
Nov 27, 2014	$370.50	$373.99	$368.28	$369.67	$8,748,030	$5,008,058,116
Nov 26, 2014	$376.02	$377.70	$365.82	$368.37	$18,601,700	$4,989,166,443
Nov 25, 2014	$376.89	$394.70	$374.78	$375.35	$25,442,200	$5,082,390,210
Nov 24, 2014	$366.95	$387.21	$366.67	$376.90	$30,930,100	$5,102,174,795
Nov 23, 2014	$353.17	$370.85	$353.17	$367.57	$15,151,600	$4,974,540,006
Nov 22, 2014	$351.60	$364.84	$350.88	$352.92	$15,273,000	$4,774,989,954
Nov 21, 2014	$357.88	$357.88	$344.11	$350.85	$29,850,100	$4,745,605,133
Nov 20, 2014	$380.31	$382.02	$356.78	$357.84	$25,233,200	$4,839,043,482
Nov 19, 2014	$373.90	$386.48	$373.90	$380.55	$18,931,800	$5,144,903,809
Nov 18, 2014	$387.79	$392.40	$371.12	$375.20	$32,222,500	$5,071,157,408
Nov 17, 2014	$388.35	$410.20	$377.50	$387.41	$41,518,800	$5,234,695,637
Nov 16, 2014	$374.73	$390.80	$374.60	$387.88	$11,905,600	$5,239,694,300
Nov 15, 2014	$399.65	$405.53	$371.01	$376.13	$15,727,500	$5,079,582,132
Nov 14, 2014	$418.42	$419.25	$384.79	$397.82	$29,589,200	$5,371,040,273
Nov 13, 2014	$427.27	$457.09	$401.12	$420.73	$58,945,000	$5,678,828,589
Nov 12, 2014	$367.98	$429.72	$367.98	$423.56	$45,783,200	$5,715,426,244
Nov 11, 2014	$365.86	$371.31	$363.73	$367.70	$15,838,900	$4,960,242,320
Nov 10, 2014	$362.27	$374.82	$357.56	$366.92	$30,450,100	$4,948,658,123
Nov 09, 2014	$345.38	$363.63	$344.26	$363.26	$24,205,600	$4,897,961,165
Nov 08, 2014	$342.15	$347.03	$342.15	$345.49	$8,535,470	$4,656,988,222
Nov 07, 2014	$349.82	$352.73	$341.78	$342.42	$16,834,200	$4,614,264,695
Nov 06, 2014	$339.46	$352.97	$338.42	$349.29	$18,797,000	$4,705,591,219
Nov 05, 2014	$330.68	$343.37	$330.68	$339.49	$19,817,200	$4,572,205,935
Nov 04, 2014	$327.16	$331.77	$325.08	$330.49	$15,655,500	$4,449,934,321
Nov 03, 2014	$325.57	$334.00	$325.48	$327.55	$12,948,500	$4,409,040,617
Nov 02, 2014	$326.08	$329.05	$320.63	$325.89	$8,603,620	$4,385,292,372
Nov 01, 2014	$338.65	$340.53	$321.05	$325.75	$16,677,200	$4,382,113,991
Oct 31, 2014	$345.01	$348.05	$337.14	$338.32	$12,545,400	$4,549,893,052
Oct 30, 2014	$335.71	$350.91	$335.07	$345.30	$30,177,900	$4,642,194,094
Oct 29, 2014	$357.09	$357.83	$335.34	$335.59	$18,192,700	$4,510,175,245
Oct 28, 2014	$353.21	$359.98	$352.68	$357.62	$7,845,880	$4,804,812,401
Oct 27, 2014	$354.78	$358.63	$349.81	$352.99	$13,033,000	$4,741,410,021
Oct 26, 2014	$347.49	$359.22	$343.93	$354.70	$11,272,500	$4,763,036,253
Oct 25, 2014	$358.61	$359.86	$342.88	$347.27	$18,127,500	$4,662,139,220
Oct 24, 2014	$358.59	$364.35	$353.30	$358.35	$15,585,700	$4,809,419,914
Oct 23, 2014	$382.96	$385.05	$356.45	$358.42	$26,456,900	$4,808,952,572
Oct 22, 2014	$386.12	$388.58	$382.25	$383.16	$11,641,300	$5,139,461,096
Oct 21, 2014	$382.42	$392.65	$380.83	$386.48	$14,188,900	$5,182,426,851
Oct 20, 2014	$389.23	$390.08	$378.25	$382.85	$16,419,000	$5,132,276,503
Oct 19, 2014	$391.25	$393.94	$386.46	$389.55	$5,914,570	$5,220,783,140
Oct 18, 2014	$383.98	$395.16	$378.97	$391.44	$11,416,800	$5,244,892,214
Oct 17, 2014	$382.76	$385.48	$375.39	$383.76	$13,600,700	$5,140,342,471
Oct 16, 2014	$394.52	$398.81	$373.07	$382.56	$26,990,000	$5,122,903,035
Oct 15, 2014	$400.95	$402.23	$388.77	$394.77	$25,267,100	$5,285,043,276
Oct 14, 2014	$391.69	$411.70	$391.32	$400.87	$38,491,500	$5,365,153,884
Oct 13, 2014	$377.92	$397.23	$368.90	$390.41	$35,221,400	$5,223,924,767
Oct 12, 2014	$362.61	$379.43	$356.14	$378.55	$17,552,800	$5,063,689,090
Oct 11, 2014	$361.36	$367.19	$355.95	$362.30	$13,345,200	$4,844,961,125
Oct 10, 2014	$364.69	$375.07	$352.96	$361.56	$43,665,700	$4,833,830,847
Oct 09, 2014	$352.75	$382.73	$347.69	$365.03	$83,641,104	$4,878,718,500
Oct 08, 2014	$336.12	$354.36	$327.19	$352.94	$54,736,300	$4,715,887,222
Oct 07, 2014	$330.58	$339.25	$320.48	$336.19	$49,199,900	$4,490,819,565
Oct 06, 2014	$320.39	$345.13	$302.56	$330.08	$79,011,800	$4,408,130,777
Oct 05, 2014	$328.92	$341.80	$289.30	$320.51	$83,308,096	$4,279,040,870
Oct 04, 2014	$359.89	$364.49	$325.89	$328.87	$47,236,500	$4,389,218,291
Oct 03, 2014	$375.18	$377.70	$357.86	$359.51	$30,901,200	$4,796,851,775
Oct 02, 2014	$383.99	$385.50	$372.95	$375.07	$21,777,700	$5,003,085,408
Oct 01, 2014	$387.43	$391.38	$380.78	$383.61	$26,229,400	$5,115,688,242
Sep 30, 2014	$376.09	$390.98	$373.44	$386.94	$34,707,300	$5,158,621,325
Sep 29, 2014	$376.93	$385.21	$372.24	$375.47	$32,497,700	$5,004,177,243
Sep 28, 2014	$399.47	$401.02	$374.33	$377.18	$23,613,300	$5,025,729,375
Sep 27, 2014	$403.56	$406.62	$397.37	$399.52	$15,029,300	$5,322,075,836
Sep 26, 2014	$411.43	$414.94	$400.01	$404.42	$21,460,800	$5,386,071,486
Sep 25, 2014	$423.16	$423.52	$409.47	$411.57	$26,814,400	$5,479,902,023
Sep 24, 2014	$435.75	$436.11	$421.13	$423.20	$30,627,700	$5,632,911,451
Sep 23, 2014	$402.09	$441.56	$396.20	$435.79	$45,099,500	$5,798,754,889
Sep 22, 2014	$399.10	$406.92	$397.13	$402.15	$24,127,600	$5,349,637,034
Sep 21, 2014	$408.08	$412.43	$393.18	$398.82	$26,580,100	$5,303,651,275
Sep 20, 2014	$394.67	$423.30	$389.88	$408.90	$36,863,600	$5,436,072,002
Sep 19, 2014	$424.10	$427.83	$384.53	$394.80	$37,919,700	$5,246,779,621
Sep 18, 2014	$456.86	$456.86	$413.10	$424.44	$34,483,200	$5,638,918,842
Sep 17, 2014	$465.86	$468.17	$452.42	$457.33	$21,056,800	$6,073,910,021
Sep 16, 2014	$474.86	$475.64	$465.13	$466.06	$16,797,300	$6,187,570,806
Sep 15, 2014	$477.77	$478.62	$474.02	$475.37	$15,345,200	$6,309,195,218
Sep 14, 2014	$479.12	$479.85	$476.12	$477.89	$13,105,500	$6,340,778,582
Sep 13, 2014	$477.79	$482.12	$475.10	$479.00	$15,588,000	$6,353,614,254
Sep 12, 2014	$479.58	$479.63	$473.01	$477.75	$15,437,200	$6,334,873,398
Sep 11, 2014	$479.62	$482.35	$474.61	$479.75	$16,852,900	$6,359,504,769
Sep 10, 2014	$475.48	$487.47	$475.14	$479.36	$22,787,800	$6,352,285,708
Sep 09, 2014	$474.88	$477.38	$467.78	$475.26	$21,447,800	$6,296,101,902
Sep 08, 2014	$481.81	$489.83	$468.79	$474.60	$30,238,000	$6,285,637,995
Sep 07, 2014	$485.13	$488.07	$482.28	$482.28	$8,994,050	$6,385,589,802
Sep 06, 2014	$483.34	$488.60	$483.00	$484.83	$10,601,400	$6,417,500,778
Sep 05, 2014	$489.67	$490.64	$481.61	$483.34	$15,302,500	$6,395,641,762
Sep 04, 2014	$477.68	$493.93	$477.09	$489.66	$26,081,400	$6,477,467,310
Sep 03, 2014	$476.87	$481.71	$476.21	$477.59	$13,342,200	$6,315,859,936
Sep 02, 2014	$474.48	$482.99	$472.32	$477.43	$23,337,900	$6,311,703,012
Sep 01, 2014	$477.79	$485.31	$471.91	$474.88	$20,432,000	$6,276,309,535
Aug 31, 2014	$502.90	$504.88	$474.81	$477.76	$44,632,300	$6,312,801,960
Aug 30, 2014	$508.59	$509.31	$501.64	$504.25	$9,424,070	$6,660,385,523
Aug 29, 2014	$508.42	$511.70	$503.82	$508.52	$17,624,800	$6,714,458,468
Aug 28, 2014	$510.88	$516.16	$506.88	$507.82	$19,862,000	$6,703,031,046
Aug 27, 2014	$512.19	$520.71	$510.92	$511.15	$22,648,500	$6,744,868,296
Aug 26, 2014	$502.54	$512.69	$502.54	$511.57	$23,235,100	$6,748,171,027
Aug 25, 2014	$508.22	$508.22	$499.23	$502.50	$18,356,700	$6,626,339,378
Aug 24, 2014	$498.29	$512.89	$497.35	$508.29	$19,441,700	$6,700,963,067
Aug 23, 2014	$513.39	$514.30	$492.11	$498.08	$25,171,900	$6,564,528,885
Aug 22, 2014	$517.58	$521.48	$501.27	$514.04	$36,563,900	$6,772,889,206
Aug 21, 2014	$510.45	$531.90	$510.45	$517.24	$49,444,200	$6,812,929,386
Aug 20, 2014	$485.07	$518.28	$467.51	$511.98	$46,527,600	$6,741,573,447
Aug 19, 2014	$461.48	$485.71	$455.54	$485.24	$38,422,400	$6,387,510,426
Aug 18, 2014	$491.51	$499.37	$443.85	$461.46	$50,783,800	$6,072,259,848
Aug 17, 2014	$519.14	$520.19	$483.63	$491.80	$24,300,900	$6,468,997,661
Aug 16, 2014	$497.83	$521.47	$487.74	$519.71	$22,832,500	$6,833,965,310
Aug 15, 2014	$511.14	$518.18	$487.93	$497.01	$25,598,300	$6,533,519,507
Aug 14, 2014	$546.18	$546.24	$498.73	$505.97	$35,803,900	$6,649,282,620
Aug 13, 2014	$570.38	$573.03	$532.67	$546.66	$25,777,500	$7,181,459,812
Aug 12, 2014	$576.51	$576.95	$566.59	$569.64	$13,978,200	$7,481,336,243
Aug 11, 2014	$591.28	$591.51	$574.05	$576.37	$14,764,200	$7,567,178,700
Aug 10, 2014	$589.17	$594.46	$587.94	$591.06	$7,555,310	$7,757,394,871
Aug 09, 2014	$592.47	$592.47	$587.63	$589.37	$7,922,070	$7,732,619,577
Aug 08, 2014	$588.88	$598.12	$588.79	$592.58	$11,072,000	$7,771,958,458
Aug 07, 2014	$584.65	$591.10	$584.05	$588.87	$11,131,400	$7,721,014,780
Aug 06, 2014	$585.95	$587.49	$583.10	$584.65	$14,497,900	$7,663,383,046
Aug 05, 2014	$589.01	$589.86	$584.10	$585.44	$10,790,800	$7,671,275,262
Aug 04, 2014	$586.23	$591.95	$583.74	$588.78	$9,867,570	$7,713,117,798
Aug 03, 2014	$588.89	$589.15	$581.65	$586.67	$9,917,990	$7,683,520,602
Aug 02, 2014	$594.90	$594.91	$586.16	$589.33	$8,359,080	$7,716,181,169
Aug 01, 2014	$586.20	$597.92	$583.63	$594.92	$18,215,900	$7,786,796,032
Jul 31, 2014	$567.37	$586.23	$564.51	$586.23	$22,467,900	$7,670,841,007
Jul 30, 2014	$584.74	$585.12	$564.90	$567.29	$14,898,800	$7,420,859,009
Jul 29, 2014	$585.55	$588.39	$581.70	$584.72	$11,275,400	$7,646,390,353
Jul 28, 2014	$594.14	$594.57	$575.18	$585.69	$19,316,400	$7,656,826,297
Jul 27, 2014	$595.67	$598.94	$593.43	$593.85	$7,774,230	$7,761,289,329
Jul 26, 2014	$601.54	$602.09	$593.96	$595.81	$10,752,900	$7,784,669,228
Jul 25, 2014	$601.51	$607.07	$597.23	$601.09	$12,279,500	$7,851,574,790
Jul 24, 2014	$619.50	$620.43	$595.57	$601.73	$20,917,200	$7,857,489,687
Jul 23, 2014	$621.12	$624.43	$618.29	$619.41	$11,056,600	$8,086,153,118
Jul 22, 2014	$622.27	$624.30	$620.96	$621.55	$9,602,880	$8,111,799,946
Jul 21, 2014	$623.95	$624.09	$619.11	$622.21	$10,711,900	$8,118,204,691
Jul 20, 2014	$628.56	$628.56	$622.78	$623.90	$5,760,120	$8,137,808,455
Jul 19, 2014	$629.17	$629.17	$624.60	$628.52	$7,222,030	$8,195,599,907
Jul 18, 2014	$622.37	$629.21	$620.47	$628.78	$14,158,100	$8,196,212,862
Jul 17, 2014	$616.54	$626.29	$608.40	$623.09	$16,576,700	$8,119,394,873
Jul 16, 2014	$622.01	$623.09	$615.33	$616.80	$13,182,400	$8,034,806,880
Jul 15, 2014	$620.00	$625.14	$619.64	$621.59	$10,873,200	$8,094,883,399
Jul 14, 2014	$626.56	$627.34	$617.32	$619.32	$12,706,800	$8,062,877,468
Jul 13, 2014	$634.22	$634.73	$624.91	$626.50	$11,291,000	$8,154,265,678
Jul 12, 2014	$631.88	$636.66	$626.98	$633.71	$13,329,000	$8,245,635,914
Jul 11, 2014	$616.66	$632.09	$615.77	$632.00	$16,467,100	$8,220,889,623
Jul 10, 2014	$624.83	$626.12	$612.35	$616.76	$15,880,700	$8,020,234,277
Jul 09, 2014	$625.22	$627.00	$622.60	$624.51	$9,819,150	$8,118,679,451
Jul 08, 2014	$622.57	$626.70	$620.91	$624.82	$10,005,500	$8,120,056,626
Jul 07, 2014	$635.46	$637.16	$617.01	$624.09	$17,813,600	$8,108,140,914
Jul 06, 2014	$631.77	$638.65	$631.16	$635.81	$10,080,000	$8,258,179,220
Jul 05, 2014	$629.95	$633.22	$628.00	$631.46	$9,105,940	$8,199,437,572
Jul 04, 2014	$644.65	$648.43	$629.40	$630.69	$22,237,200	$8,187,107,456
Jul 03, 2014	$650.77	$650.77	$641.30	$645.16	$18,949,000	$8,372,189,412
Jul 02, 2014	$641.04	$656.68	$638.34	$650.88	$25,768,200	$8,444,194,978
Jul 01, 2014	$641.39	$657.86	$640.11	$640.81	$38,446,300	$8,311,317,901
Jun 30, 2014	$602.62	$645.16	$599.88	$639.80	$46,422,400	$8,296,103,745
Jun 29, 2014	$596.33	$604.08	$596.16	$602.72	$8,897,470	$7,813,280,835
Jun 28, 2014	$599.08	$604.47	$595.92	$596.55	$13,398,100	$7,730,991,679
Jun 27, 2014	$581.30	$600.12	$579.89	$597.26	$20,814,600	$7,737,366,940
Jun 26, 2014	$566.14	$581.63	$564.73	$581.14	$14,655,900	$7,525,767,735
Jun 25, 2014	$581.81	$583.60	$565.63	$566.34	$20,687,700	$7,331,658,430
Jun 24, 2014	$593.97	$596.97	$582.36	$582.36	$14,144,900	$7,536,340,173
Jun 23, 2014	$602.16	$603.21	$586.34	$593.98	$14,053,800	$7,684,029,467
Jun 22, 2014	$595.90	$606.00	$594.63	$602.27	$10,877,700	$7,788,609,493
Jun 21, 2014	$593.68	$599.46	$587.74	$594.99	$9,256,290	$7,691,773,955
Jun 20, 2014	$597.40	$599.75	$587.76	$594.15	$18,134,100	$7,678,074,490
Jun 19, 2014	$608.07	$612.24	$597.02	$598.07	$12,803,800	$7,726,000,792
Jun 18, 2014	$609.77	$615.88	$604.40	$607.96	$17,862,000	$7,851,200,010
Jun 17, 2014	$591.59	$610.89	$590.40	$610.86	$18,597,300	$7,886,300,055
Jun 16, 2014	$592.65	$608.72	$587.07	$592.19	$28,677,500	$7,642,482,234
Jun 15, 2014	$575.93	$592.94	$554.89	$592.94	$23,580,900	$7,649,361,650
Jun 14, 2014	$600.75	$601.27	$549.82	$577.36	$38,481,200	$7,445,594,334
